absolute_path,path,coordinates,text
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/034.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/034.png,"[704, 4, 50, 82]",！？
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/035.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/035.png,"[217, 880, 57, 44]",＞
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/035.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/035.png,"[204, 799, 16, 16]",．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/035.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/035.png,"[686, 782, 30, 85]",お．．．に．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/035.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/035.png,"[297, 779, 62, 92]",お、お前は．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/035.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/035.png,"[230, 763, 31, 105]",鬼．．．殺す！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/035.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/035.png,"[200, 745, 21, 28]",ッ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/035.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/035.png,"[241, 313, 120, 148]",あー
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/035.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/035.png,"[77, 240, 141, 214]",．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/035.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/035.png,"[395, 217, 173, 235]",そして
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/035.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/035.png,"[645, 169, 21, 20]",！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/035.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/035.png,"[588, 0, 236, 187]",それ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/036.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/036.png,"[517, 931, 86, 153]",ブポ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/036.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/036.png,"[138, 768, 36, 116]",だめだ．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/036.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/036.png,"[194, 579, 53, 77]",グ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/036.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/036.png,"[138, 558, 70, 104]",グッ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/036.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/036.png,"[378, 552, 79, 104]",！！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/036.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/036.png,"[272, 551, 34, 33]",あっ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/036.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/036.png,"[98, 493, 32, 50]",せ．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/036.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/036.png,"[405, 459, 28, 60]",はっ．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/036.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/036.png,"[142, 457, 29, 53]",はな、
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/036.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/036.png,"[667, 427, 87, 154]",や、やめろ！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/036.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/036.png,"[605, 255, 137, 133]",１０／
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/036.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/036.png,"[128, 165, 37, 61]",！？
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/036.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/036.png,"[498, 8, 209, 330]",１１月１１日
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/037.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/037.png,"[332, 728, 35, 39]",こ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/037.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/037.png,"[251, 571, 46, 60]",ッ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/037.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/037.png,"[107, 524, 114, 111]",ダ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/037.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/037.png,"[704, 93, 42, 219]",呑み込まれー
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/038.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/038.png,"[90, 1033, 29, 78]",――！？
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/038.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/038.png,"[294, 1021, 84, 107]",なぜ？おかしなことを聞く
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/038.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/038.png,"[98, 900, 27, 54]",ははっ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/038.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/038.png,"[610, 875, 144, 119]",そして、か！！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/038.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/038.png,"[356, 872, 18, 49]",．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/038.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/038.png,"[303, 776, 24, 35]",♪
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/038.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/038.png,"[569, 766, 38, 22]",〜
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/038.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/038.png,"[649, 727, 69, 199]",それでも在藤家の嫡男か！！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/038.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/038.png,"[31, 722, 88, 92]",斬られた貴様がなぜ．．．！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/038.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/038.png,"[333, 719, 39, 89]",馬鹿な
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/038.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/038.png,"[298, 710, 17, 58]",．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/038.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/038.png,"[678, 649, 65, 31]",．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/038.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/038.png,"[664, 608, 19, 42]",．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/038.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/038.png,"[648, 543, 27, 63]",、
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/038.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/038.png,"[644, 510, 19, 27]",．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/038.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/038.png,"[689, 494, 38, 143]",がっ．．．あ！？
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/038.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/038.png,"[194, 485, 78, 151]",くだらん呪いなんぞに引っかかりおって
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/038.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/038.png,"[480, 230, 155, 161]",「人の
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/038.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/038.png,"[113, 79, 74, 62]",ッ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/038.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/038.png,"[653, 28, 56, 275]",痴れ者がぁ！！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/038.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/038.png,"[237, 8, 52, 38]",１
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/039.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/039.png,"[430, 966, 20, 18]",、
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/039.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/039.png,"[499, 848, 39, 115]",おのれ．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/039.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/039.png,"[745, 817, 73, 255]",まずい！正気に戻り始めている
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/039.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/039.png,"[403, 816, 34, 121]",式神如きが
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/039.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/039.png,"[90, 815, 103, 180]",百年を生きるこの華鏡丸の邪魔をするか！！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/039.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/039.png,"[364, 791, 43, 171]",．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/039.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/039.png,"[707, 588, 30, 71]",まあ．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/039.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/039.png,"[673, 588, 16, 16]",！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/039.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/039.png,"[82, 587, 47, 77]",く．．．くれは．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/039.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/039.png,"[311, 579, 67, 126]",少々堪えたがな
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/039.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/039.png,"[544, 474, 58, 65]",あ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/039.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/039.png,"[466, 466, 79, 81]",あ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/039.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/039.png,"[604, 452, 62, 78]",あ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/039.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/039.png,"[197, 376, 51, 117]",気付けだ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/039.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/039.png,"[662, 361, 118, 158]",この
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/039.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/039.png,"[366, 298, 86, 189]",一太刀程度で寝ていられるか
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/039.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/039.png,"[100, 279, 45, 49]",！？
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/039.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/039.png,"[763, 194, 16, 16]",うっ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/039.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/039.png,"[677, 95, 16, 16]",え
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/039.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/039.png,"[715, 88, 43, 138]",主の危機に
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/039.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/039.png,"[263, 43, 58, 150]",傷口を
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/039.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/039.png,"[92, 42, 58, 149]",焼いた
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/040.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/040.png,"[674, 850, 37, 110]",この愛は
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/040.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/040.png,"[108, 847, 79, 149]",妄執などに負けはせぬ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/040.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/040.png,"[87, 612, 59, 130]",力でお前に劣るとしても
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/040.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/040.png,"[168, 551, 122, 140]",こちとら平安の世より式神を続けて千年だ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/040.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/040.png,"[633, 539, 106, 158]",百年程度で調子づくなよ華鏡丸
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/040.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/040.png,"[54, 334, 43, 104]",百年？
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/040.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/040.png,"[318, 316, 153, 171]",ぐっ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/040.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/040.png,"[115, 20, 114, 244]",っこいつー単独でもここまでの術行使を
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/040.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/040.png,"[451, 0, 300, 258]",いや、
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/041.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/041.png,"[655, 769, 58, 146]",ゆめゆめ忘れてくれるな
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/041.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/041.png,"[118, 768, 70, 180]",その心にあった想いを
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/041.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/041.png,"[328, 546, 35, 118]",私を感じろ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/041.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/041.png,"[377, 473, 34, 97]",私を見ろ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/041.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/041.png,"[87, 472, 111, 145]",この身に刻まれた匂いで家族のことを思い出せ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/041.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/041.png,"[661, 467, 81, 142]",妄執はあらゆる想いを覆ってしまう
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/041.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/041.png,"[449, 467, 80, 120]",そんなものに呑まれるんじゃない
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/041.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/041.png,"[688, 312, 98, 108]",！！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/041.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/041.png,"[542, 13, 208, 370]",そして、
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/042.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/042.png,"[664, 746, 82, 295]",許さんぞ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/042.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/042.png,"[85, 743, 137, 303]",このような茶番
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/042.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/042.png,"[210, 605, 29, 54]",Ｎ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/042.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/042.png,"[241, 585, 82, 117]",Ｉｖｚ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/042.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/042.png,"[647, 518, 34, 129]",くだらん．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/042.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/042.png,"[96, 475, 159, 163]",いや
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/042.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/042.png,"[470, 315, 48, 58]",アー
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/042.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/042.png,"[477, 237, 58, 75]",アー
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/rasetugari/042.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/rasetugari/042.png,"[472, 163, 62, 82]",イ
